Image,Category,X_Original,Y_Original,Radius_Original,Diameter_Original
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,9499.6,10370,631.92,1263.84
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,1502.8,4277.2,557.12,1114.24
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,7690.8,4413.2,362.64,725.28
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,10193.2,10791.6,587.04,1174.08
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,2278,11050,294.64,589.28
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,12858.8,11349.2,369.44,738.88
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,4209.2,4576.4,467.36,934.72
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,10247.6,6657.2,361.28,722.56
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,1013.2,6942.8,208.96,417.92
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,9227.6,4263.6,270.16,540.32
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,4916.4,10234,361.28,722.56
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,12287.6,5256.4,437.44,874.88
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,714,3678.8,452.4,904.8
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,7405.2,12831.6,376.24,752.48
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Small,5147.6,20910,263.36,526.72
moon_images/NAC_ROI_WARGNTINLOB_E502S3003.TIF,Medium,9846,10506,916,1832
moon_images/NAC_ROI_WARGNTINLOB_E502S3003_5M.TIF,Small,2563.6,2726.8,241.6,483.2
moon_images/NAC_ROI_WARGNTINLOB_E502S3003_5M.TIF,Small,1026.8,931.6,557.12,1114.24
moon_images/NAC_ROI_WARGNTINLOB_E502S3003_5M.TIF,Small,2454.8,5446.8,180.4,360.8
